RMN_proletarian_dictatorship;Proletarian State of the Romonan;Estado Proletario Romono;Estado Proletario Romono;Estado Proletario Romono;Estado Proletario Romono;;;;;;;;;;
RMN_presidential_dictatorship;State of Romono;Estado Romono;Estado Romono;Estado Romono;Estado Romono;;;;;;;;;;
RMN_bourgeois_dictatorship;Free State of Romono;Estado Libre Romono;Estado Libre Romono;Estado Libre Romono;Estado Libre Romono;;;;;;;;;;
RMN_democracy;Republic of Romono;República Romona;República Romona;República Romona;República Romona;;;;;;;;;;
RMN_absolute_monarchy;Kingdom of Romono;Reino Romono;Reino Romono;Reino Romono;Reino Romono;;;;;;;;;;
RMN_prussian_constitutionalism;Kingdom of Romono;Reino Romono;Reino Romono;Reino Romono;Reino Romono;;;;;;;;;;
RMN_hms_government;Kingdom of Romono;Reino Romono;Reino Romono;Reino Romono;Reino Romono;;;;;;;;;;
RMN_theocracy;Holy State of Romono;Sacro Estado Romono;Sacro Estado Romono;Sacro Estado Romono;Sacro Estado Romono;;;;;;;;;;
RMN_nationalsyndicalist_dictatorship;Sindicalist State of Romono;Estado Sindicalista Romono;Estado Sindicalista Romono;Estado Sindicalista Romono;Estado Sindicalista Romono;;;;;;;;;;
RMN;Romono;Romono;Romono;Romono;Romono;;;;;;;;;;
RMN_ADJ;Romonan;Romona;Romona;Romona;Romona;;;;;;;;;;
OLY_fascist_dictatorship;Nationalist State of Olympus;Estado Nacionalista del Olimpo;Estado Nacionalista del Olimpo;Estado Nacionalista del Olimpo;Estado Nacionalista del Olimpo;;;;;;;;;;
OLY_proletarian_dictatorship;Labor Republic of Olympus;República Laborista del Olimpo;República Laborista del Olimpo;República Laborista del Olimpo;República Laborista del Olimpo;;;;;;;;;;
OLY_presidential_dictatorship;Democratic Republic of Olympus;República Democrática del Olimpo;República Democrática del Olimpo;República Democrática del Olimpo;República Democrática del Olimpo;;;;;;;;;;
OLY_bourgeois_dictatorship;Federation of Olympus;Federación del Olimpo;Federación del Olimpo;Federación del Olimpo;Federación del Olimpo;;;;;;;;;;
OLY_democracy;Republic of Olympus;República del Olimpo;República del Olimpo;República del Olimpo;República del Olimpo;;;;;;;;;;
OLY_absolute_monarchy;Grand Duchy of Olympus;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;;;;;;;;;;
OLY_prussian_constitutionalism;Grand Duchy of Olympus;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;;;;;;;;;;
OLY_hms_government;Grand Duchy of Olympus;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;Gran Ducado del Olimpo;;;;;;;;;;
OLY_theocracy;Theocratic State of Olympus;Estado Teocrático del Olimpo;Estado Teocrático del Olimpo;Estado Teocrático del Olimpo;Estado Teocrático del Olimpo;;;;;;;;;;
OLY_nationalsyndicalist_dictatorship;Syndicalist Olympus;Olimpo Sindicalista;Olimpo Sindicalista;Olimpo Sindicalista;Olimpo Sindicalista;;;;;;;;;;
OLY;Olympus;Olimpo;Olimpo;Olimpo;Olimpo;;;;;;;;;;
OLY_ADJ;Olympian;Olímpico;Olímpico;Olímpico;Olímpico;;;;;;;;;;
ROD_fascist_dictatorship;Nationalist State of Rhodes;Estado Nacionalista de Rodas;Estado Nacionalista de Rodas;Estado Nacionalista de Rodas;Estado Nacionalista de Rodas;;;;;;;;;;
ROD_proletarian_dictatorship;Rhodesian Labor Republic;República Laborista de Rodas;República Laborista de Rodas;República Laborista de Rodas;República Laborista de Rodas;;;;;;;;;;
ROD_presidential_dictatorship;Democratic Republic of Rhodes;República Democrática de Rodas;República Democrática de Rodas;República Democrática de Rodas;República Democrática de Rodas;;;;;;;;;;
ROD_bourgeois_dictatorship;Federation of Rhodes;Federación de Rodas;Federación de Rodas;Federación de Rodas;Federación de Rodas;;;;;;;;;;
ROD_democracy;Republic of Rhodes;República de Rodas;República de Rodas;República de Rodas;República de Rodas;;;;;;;;;;
ROD_absolute_monarchy;Grand Duchy of Rhodes;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;;;;;;;;;;
ROD_prussian_constitutionalism;Grand Duchy of Rhodes;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;;;;;;;;;;
ROD_hms_government;Grand Duchy of Rhodes;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;Gran Ducado de Rodas;;;;;;;;;;
ROD_theocracy;Theocratic State of Rhodes;Estado Teocrático de Rodas;Estado Teocrático de Rodas;Estado Teocrático de Rodas;Estado Teocrático de Rodas;;;;;;;;;;
ROD_nationalsyndicalist_dictatorship;Syndicalist Rhodes;Rodas Sindicalista;Rodas Sindicalista;Rodas Sindicalista;Rodas Sindicalista;;;;;;;;;;
ROD;Rhodes;Rodas;Rodas;Rodas;Rodas;;;;;;;;;;
ROD_ADJ;Rhodes;Rodés;Rodés;Rodés;Rodés;;;;;;;;;;
LSB_fascist_dictatorship;Nationalist State of Lesvos;Estado Nacionalista de Lesbos;Estado Nacionalista de Lesbos;Estado Nacionalista de Lesbos;Estado Nacionalista de Lesbos;;;;;;;;;;
LSB_proletarian_dictatorship;Labor Republic of Lesbos;República Laborista de Lesbos;República Laborista de Lesbos;República Laborista de Lesbos;República Laborista de Lesbos;;;;;;;;;;
LSB_presidential_dictatorship;Democratic Republic of Lesbos;República Democrática de Lesbos;República Democrática de Lesbos;República Democrática de Lesbos;República Democrática de Lesbos;;;;;;;;;;
LSB_bourgeois_dictatorship;Federation of Lesbos;Federación de Lesbos;Federación de Lesbos;Federación de Lesbos;Federación de Lesbos;;;;;;;;;;
LSB_democracy;Republic of Lesbos;República de Lesbos;República de Lesbos;República de Lesbos;República de Lesbos;;;;;;;;;;
LSB_absolute_monarchy;Grand Duchy of Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;;;;;;;;;;
LSB_prussian_constitutionalism;Grand Duchy of Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;;;;;;;;;;
LSB_hms_government;Grand Duchy of Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;Gran Ducado de Lesbos;;;;;;;;;;
LSB_theocracy;Theocratic State of Lesbos;Estado Teocrático de Lesbos;Estado Teocrático de Lesbos;Estado Teocrático de Lesbos;Estado Teocrático de Lesbos;;;;;;;;;;
LSB_nationalsyndicalist_dictatorship;Lesbos Syndicalist;Lesbos Sindicalista;Lesbos Sindicalista;Lesbos Sindicalista;Lesbos Sindicalista;;;;;;;;;;
LSB;Lesbos;Lesbos;Lesbos;Lesbos;Lesbos;;;;;;;;;;
LSB_ADJ;Lesbos;Lesbio;Lesbio;Lesbio;Lesbio;;;;;;;;;;
TRK_fascist_dictatorship;Nationalist State of Thrace;Estado Nacionalista de Tracia;Estado Nacionalista de Tracia;Estado Nacionalista de Tracia;Estado Nacionalista de Tracia;;;;;;;;;;
TRK_proletarian_dictatorship;Labor Republic of Thrace;República Laborista de Tracia;República Laborista de Tracia;República Laborista de Tracia;República Laborista de Tracia;;;;;;;;;;
TRK_presidential_dictatorship;Democratic Republic of Thrace;República Democrática de Tracia;República Democrática de Tracia;República Democrática de Tracia;República Democrática de Tracia;;;;;;;;;;
TRK_bourgeois_dictatorship;Federation of Thrace;Federación de Tracia;Federación de Tracia;Federación de Tracia;Federación de Tracia;;;;;;;;;;
TRK_democracy;Republic of Thrace;República de Tracia;República de Tracia;República de Tracia;República de Tracia;;;;;;;;;;
TRK_absolute_monarchy;Grand Duchy of Thrace;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;;;;;;;;;;
TRK_prussian_constitutionalism;Grand Duchy of Thrace;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;;;;;;;;;;
TRK_hms_government;Grand Duchy of Thrace;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;Gran Ducado de Tracia;;;;;;;;;;
TRK_theocracy;Theocratic State of Thrace;Estado Teocrático de Tracia;Estado Teocrático de Tracia;Estado Teocrático de Tracia;Estado Teocrático de Tracia;;;;;;;;;;
TRK_nationalsyndicalist_dictatorship;Syndical Thrace;Tracia Sindical;Tracia Sindical;Tracia Sindical;Tracia Sindical;;;;;;;;;;
TRK;Thrace;Tracia;Tracia;Tracia;Tracia;;;;;;;;;;
TRK_ADJ;Thracian;Tracio;Tracio;Tracio;Tracio;;;;;;;;;;
nationalsyndicalist_desc;National Syndicalism proposes a totalitarian system that encompasses all agents of production, workers and employers alike in a single corporatist union structure. As well as a nationalization of banking and public services.;;;;El Nacionalsindicalismo propone un sistema totalitario que englobe a todos los agentes de la producción, trabajadores y patronos por igual en una única estructura sindical corporativista. Así como una nacionalización de la banca y los servicios públicos.;;;;;;;;;x;
nationalsyndicalist_dictatorship_desc;National Syndicalism proposes a totalitarian system that encompasses all agents of production, workers and employers alike in a single corporatist union structure. As well as a nationalization of banking and public services.;;;;El Nacionalsindicalismo propone un sistema totalitario que englobe a todos los agentes de la producción, trabajadores y patronos por igual en una única estructura sindical corporativista. Así como una nacionalización de la banca y los servicios públicos.;;;;;;;;;x;
nationalsyndicalist_rebels_title;Blue Shirts;Blue Shirts;Blue Shirts;Blue Shirts;Camisas Azules;;;;;;;;;x;
nationalsyndicalist_rebels_name;Blue Shirts;Blue Shirts;Blue Shirts;Blue Shirts;Camisas Azules;;;;;;;;;x;
nationalsyndicalist_rebels_desc;The Blue Shirts are revolutionaries driven by the new ideology of national syndicalism. These hardened revolutionaries, working under the dogmas of violence and syndicalist mass action, will stop at nothing to overthrow both the old monarchies and the new democracies and replace them with the totalitarian, nationalist and syndicalist concepts of the ideology.;The Blue Shirts are revolutionaries driven by the new ideology of national syndicalism. These hardened revolutionaries, working under the dogmas of violence and syndicalist mass action, will stop at nothing to overthrow both the old monarchies and the new democracies and replace them with the totalitarian, nationalist and syndicalist concepts of the ideology.;The Blue Shirts are revolutionaries driven by the new ideology of national syndicalism. These hardened revolutionaries, working under the dogmas of violence and syndicalist mass action, will stop at nothing to overthrow both the old monarchies and the new democracies and replace them with the totalitarian, nationalist and syndicalist concepts of the ideology.;The Blue Shirts are revolutionaries driven by the new ideology of national syndicalism. These hardened revolutionaries, working under the dogmas of violence and syndicalist mass action, will stop at nothing to overthrow both the old monarchies and the new democracies and replace them with the totalitarian, nationalist and syndicalist concepts of the ideology.;Los Camisas Azules son revolucionarios impulsados por la nueva ideología del nacionalsindicalismo. Estos curtidos revolucionarios, que trabajan bajo los dogmas de la violencia y la acción en masa sindical, no se detendrán ante nada para derribar tanto las viejas monarquías como las nuevas democracias y reemplazarlas con los conceptos totalitarios, nacionalistas y sindicalistas de la ideología.;;;;;;;;;x;
nationalsyndicalist_rebels_army;Nationalsyndicalists;Nationalsyndicalists;Nationalsyndicalists;Nationalsyndicalists;Nacionalsindicalistas;;;;;;;;;x;
agrarist_rebels_title;Agrarists;Agrarists;Agrarists;Agrarists;Agraristas;;;;;;;;;x;
agrarist_rebels_name;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
agrarist_rebels_desc;Agrarists are closely related to the principles of Luddism. They reject industrialization, consider that machines will destroy employment and propose a return to manual labor. Closing all existing factories.;;;;Los agraristas están cercanamente relacionados con los principios del ludismo. Rechazan la industrialización, consideran que las máquinas destruirán el empleo y proponer regresar al trabajo manual. Cerrando todas las fábricas existentes.;;;;;;;;;x;
agrarist_rebels_army;Agrarists;Agrarists;Agrarists;Agrarists;Agraristas;;;;;;;;;x;
agrarism_rebels_name;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
theocratic_rebels_title;Theocratic;Theocratics;Theocratics;Theocratics;Teocrático;;;;;;;;;x;
theocratic_rebels_name;Soldiers of God;Soldiers of God;Soldiers of God;Soldiers of God;Soldados de Dios;;;;;;;;;x;
theocratic_rebels_desc;Theocratic maintain a strong degree of conservatism or political reactionaryism. Wanting religion to be the guiding light in all matters of state.;;;;Los partidos teocráticos mantienen un fuerte grado de conservadurismo o reaccionarismo político. Queriendo que la religión sea la luz que guie todos los temas del estado.;;;;;;;;;x;
theocratic_rebels_army;Theocratics;Theocratics;Theocratics;Theocratics;Teocráticos;;;;;;;;;x;
theocracy_rebels_title;Theocratic;Theocratics;Theocratics;Theocratics;Teocrático;;;;;;;;;x;
theocracy_rebels_name;Soldiers of God;Soldiers of God;Soldiers of God;Soldiers of God;Soldados de Dios;;;;;;;;;x;
theocracy_rebels_desc;Theocratic maintain a strong degree of conservatism or political reactionaryism. Wanting religion to be the guiding light in all matters of state.;;;;Los partidos teocráticos mantienen un fuerte grado de conservadurismo o reaccionarismo político. Queriendo que la religión sea la luz que guie todos los temas del estado.;;;;;;;;;x;
theocracy_rebels_army;Theocratics;Theocratics;Theocratics;Theocratics;Teocráticos;;;;;;;;;x;
agrarist_rebels;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
nationalsyndicalist_rebels;Nationalsyndicalists;Nationalsyndicalists;Nationalsyndicalists;Nationalsyndicalists;Nacionalsindicalistas;;;;;;;;;x;
agrarism_rebels;Agrarists;Agrarists;Agrarists;Agrarists;Agraristas;;;;;;;;;x;
theocracy_ruler;Supreme Leader;Supreme Leader;Supreme Leader;Supreme Leader;Lider Supremo;;;;;;;;;x;
agrarist_ruler;Communal Leader;Communal Leader;Communal Leader;Communal Leader;Lider Comunal;;;;;;;;;x;
nationalsyndicalist_dictatorship_ruler;Generalisimo;Generalisimo;Generalisimo;Generalisimo;Generalisimo;;;;;;;;;x;
agrarism_rebels_title;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
agrarism_rebels_name;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
agrarism_rebels_desc;Agrarists are closely related to the principles of Luddism. They reject industrialization, consider that machines will destroy employment and propose a return to manual labor. Closing all existing factories.;;;;Los agraristas están cercanamente relacionados con los principios del ludismo. Rechazan la industrialización, consideran que las máquinas destruirán el empleo y proponer regresar al trabajo manual. Cerrando todas las fábricas existentes.;;;;;;;;;x;
agrarism_rebels_army;Green Movement;Movimiento Verde;Movimiento Verde;Movimiento Verde;Movimiento Verde;;;;;;;;;x;
X00_nationalsyndicalist_dictatorship;Syndicalist State of Antemoro;;;;Estado Sindicalista de Antemoro;;;;;;;;;;
X01_nationalsyndicalist_dictatorship;Syndicalist State of Fars;;;;Estado Sindicalista de Fars;;;;;;;;;;
X02_nationalsyndicalist_dictatorship;Syndicalist Median State;;;;Estado Sindicalista Medo;;;;;;;;;;
X03_nationalsyndicalist_dictatorship;Syndicalist State of Austriagreecehungary;;;;Estado Sindicalista de Austriagreciahungría;;;;;;;;;;
X04_nationalsyndicalist_dictatorship;Syndicalist State of Bactria;;;;Estado Sindicalista de Bactria;;;;;;;;;;
X05_nationalsyndicalist_dictatorship;Syndicalist State of Carthage;;;;Estado Sindicalista de Cartago;;;;;;;;;;
X06_nationalsyndicalist_dictatorship;Syndicalist State of Ceuta;;;;Estado Sindicalista de Ceuta;;;;;;;;;;
X07_nationalsyndicalist_dictatorship;Syndicalist State of Luristan;;;;Estado Sindicalista de Luristán;;;;;;;;;;
X08_nationalsyndicalist_dictatorship;Syndicalist State of Livonia;;;;Estado Sindicalista de Livonia;;;;;;;;;;
X09_nationalsyndicalist_dictatorship;Union of Syndicalists of North Italy;;;;Unión de Sindicalistas del Norte de Italia;;;;;;;;;;
X10_nationalsyndicalist_dictatorship;Syndicalist State of Auswabia;;;;Estado Sindicalista de Auswabia;;;;;;;;;;
X11_nationalsyndicalist_dictatorship;Syndicalist State of Bori;;;;Estado Sindicalista de Bori;;;;;;;;;;
X12_nationalsyndicalist_dictatorship;Syndicalist Aydaqid State;;;;Estado Sindicalista de Aydayida;;;;;;;;;;
X13_nationalsyndicalist_dictatorship;Syndicalist State of Ozmu;;;;Estado Sindicalista de Ozmu;;;;;;;;;;
X14_nationalsyndicalist_dictatorship;Syndicalist State of Tinsi;;;;Estado Sindicalista de Tinsi;;;;;;;;;;
X15_nationalsyndicalist_dictatorship;Syndicalist State of Daylam;;;;Estado Sindicalista de Daylam;;;;;;;;;;
X16_nationalsyndicalist_dictatorship;Syndicalist Union of Kosala;;;;Unión Sindicalista de Kosala;;;;;;;;;;
X17_nationalsyndicalist_dictatorship;Syndicalist Union of Nenets;;;;Unión Sindicalista de Nenets;;;;;;;;;;
X18_nationalsyndicalist_dictatorship;Syndicalist Union of Turkestan;;;;Unión Sindicalista del Turquestán;;;;;;;;;;
X19_nationalsyndicalist_dictatorship;Syndicalist Union of Ikh Bogd;;;;Unión Sindicalista de Ikh Bogd;;;;;;;;;;
X20_nationalsyndicalist_dictatorship;Syndicalist Union of Kashgar;;;;Unión Sindicalista de Kashgar;;;;;;;;;;
X21_nationalsyndicalist_dictatorship;Syndicalist Union of Khotan;;;;Unión Sindicalista de Khotan;;;;;;;;;;
X22_nationalsyndicalist_dictatorship;Syndicalist Union of Savonia;;;;Unión Sindicalista de Savonia;;;;;;;;;;
X23_nationalsyndicalist_dictatorship;Syndicalist Union of Vanga;;;;Unión Sindicalista de Vanga;;;;;;;;;;
X24_nationalsyndicalist_dictatorship;Syndicalist Union of Don Portage;;;;Unión Sindicalista de Don Portage;;;;;;;;;;
X25_nationalsyndicalist_dictatorship;Syndicalist Union of Galindia;;;;Unión Sindicalista de Galindia;;;;;;;;;;
X26_nationalsyndicalist_dictatorship;Syndicalist Union of Trans-portage;;;;Unión Sindicalista de Transportage;;;;;;;;;;
X27_nationalsyndicalist_dictatorship;Syndicalist Union of Vanema;;;;Unión Sindicalista de Vanema;;;;;;;;;;
X28_nationalsyndicalist_dictatorship;Syndicalist Union of Yumen;;;;Unión Sindicalista de Yumen;;;;;;;;;;
X29_nationalsyndicalist_dictatorship;Syndicalist Union of South Vinland;;;;Unión Sindicalista de Vinlandia del Sur;;;;;;;;;;
X30_nationalsyndicalist_dictatorship;Syndicalist Union of Nova Cartaginensis;;;;Unión Sindicalista de Nova Cartaginensis;;;;;;;;;;
UIL_nationalsyndicalist_dictatorship;Syndicalist Union of Mississippi;;;;Unión Sindicalista del Mississippi;;;;;;;;;;
USA_nationalsyndicalist_dictatorship;Syndicalist Union of North Atlantis;;;;Unión Sindicalista de Noratlántida;;;;;;;;;;
PEU_nationalsyndicalist_dictatorship;Synarchist Union of Canonia;;;;Unión Sinarquista de Canonia;;;;;;;;;;
VNZ_nationalsyndicalist_dictatorship;Synarchist Union of East Kepnia;;;;Unión Sinarquista de Kepnia Oriental;;;;;;;;;;
SLV_nationalsyndicalist_dictatorship;Synarchist Union of Nyitra;;;;Unión Sinarquista de Nyitra;;;;;;;;;;
MUS_nationalsyndicalist_dictatorship;Synarchist Union of Muscovy;;;;Unión Sinarquista de Moscovia;;;;;;;;;;
SMI_nationalsyndicalist_dictatorship;Sami Synarchist Union;;;;Unión Sinarquista Sami;;;;;;;;;;
RAJ_nationalsyndicalist_dictatorship;Rajput Synarchist Union;;;;Unión Sinarquista Rajput;;;;;;;;;;
SYC_nationalsyndicalist_dictatorship;Sicilian Synarchist Union;;;;Unión Sinarquista Siciliana;;;;;;;;;;
BYZ_agrarist;United Farmers of Monindelia;;;;Campesinos Unidos de Monindelia;;;;;;;;;;
;;;;;;;;;;;;;;;
X00_agrarist;Agrarist State of Antemoro;;;;Estado Agrarista de Antemoro;;;;;;;;;;
X01_agrarist;Agrarist State of Fars;;;;Estado Agrarista de Fars;;;;;;;;;;
X02_agrarist;Agrarist Median State;;;;Estado Agrarista Medo;;;;;;;;;;
X03_agrarist;Agrarist State of Austriagreecehungary;;;;Estado Agrarista de Austriagreciahungría;;;;;;;;;;
X04_agrarist;Agrarist State of Bactria;;;;Estado Agrarista de Bactria;;;;;;;;;;
X05_agrarist;Agrarist State of Carthage;;;;Estado Agrarista de Cartago;;;;;;;;;;
X06_agrarist;Agrarist State of Ceuta;;;;Estado Agrarista de Ceuta;;;;;;;;;;
X07_agrarist;Agrarist State of Luristan;;;;Estado Agrarista de Luristán;;;;;;;;;;
X08_agrarist;Agrarist State of Livonia;;;;Estado Agrarista de Livonia;;;;;;;;;;
X09_agrarist;Union of Agrarists of North Italy;;;;Unión de Agraristas del Norte de Italia;;;;;;;;;;
X10_agrarist;Agrarist State of Auswabia;;;;Estado Agrarista de Auswabia;;;;;;;;;;
X11_agrarist;Agrarist State of Bori;;;;Estado Agrarista de Bori;;;;;;;;;;
X12_agrarist;Agrarist Aydaqid State;;;;Estado Agrarista de Aydayida;;;;;;;;;;
X13_agrarist;Agrarist State of Ozmu;;;;Estado Agrarista de Ozmu;;;;;;;;;;
X14_agrarist;Agrarist State of Tinsi;;;;Estado Agrarista de Tinsi;;;;;;;;;;
X15_agrarist;Agrarist State of Daylam;;;;Estado Agrarista de Daylam;;;;;;;;;;
X16_agrarist;Agrarist Union of Kosala;;;;Unión Agrarista de Kosala;;;;;;;;;;
X17_agrarist;Agrarist Union of Nenets;;;;Unión Agrarista de Nenets;;;;;;;;;;
X18_agrarist;Agrarist Union of Turkestan;;;;Unión Agrarista del Turquestán;;;;;;;;;;
X19_agrarist;Agrarist Union of Ikh Bogd;;;;Unión Agrarista de Ikh Bogd;;;;;;;;;;
X20_agrarist;Agrarist Union of Kashgar;;;;Unión Agrarista de Kashgar;;;;;;;;;;
X21_agrarist;Agrarist Union of Khotan;;;;Unión Agrarista de Khotan;;;;;;;;;;
X22_agrarist;Agrarist Union of Savonia;;;;Unión Agrarista de Savonia;;;;;;;;;;
X23_agrarist;Agrarist Union of Vanga;;;;Unión Agrarista de Vanga;;;;;;;;;;
X24_agrarist;Agrarist Union of Don Portage;;;;Unión Agrarista de Don Portage;;;;;;;;;;
X25_agrarist;Agrarist Union of Galindia;;;;Unión Agrarista de Galindia;;;;;;;;;;
X26_agrarist;Agrarist Union of Trans-portage;;;;Unión Agrarista de Transportage;;;;;;;;;;
X27_agrarist;Agrarist Union of Vanema;;;;Unión Agrarista de Vanema;;;;;;;;;;
X28_agrarist;Agrarist Union of Yumen;;;;Unión Agrarista de Yumen;;;;;;;;;;
X29_agrarist;Agrarist Union of South Vinland;;;;Unión Agrarista de Vinlandia del Sur;;;;;;;;;;
X30_agrarist;Agrarist Union of Nova Cartaginensis;;;;Unión Agrarista de Nova Cartaginensis;;;;;;;;;;
UIL_agrarist;Agrarist Union of Mississippi;;;;Unión Agrarista del Mississippi;;;;;;;;;;
USA_agrarist;Agrarist Union of North Atlantis;;;;Unión Agrarista de Noratlántida;;;;;;;;;;
PEU_agrarist;Agrarist Union of Canonia;;;;Unión Agrarista de Canonia;;;;;;;;;;
VNZ_agrarist;Agrarist Union of East Kepnia;;;;Unión Agrarista de Kepnia Oriental;;;;;;;;;;
SLV_agrarist;Agrarist Union of Nyitra;;;;Unión Agrarista de Nyitra;;;;;;;;;;
MUS_agrarist;Agrarist Union of Muscovy;;;;Unión Agrarista de Moscovia;;;;;;;;;;
SMI_agrarist;Sami Agrarist Union;;;;Unión Agrarista Sami;;;;;;;;;;
RAJ_agrarist;Rajput Agrarist Union;;;;Unión Agrarista Rajput;;;;;;;;;;
SYC_agrarist;Sicilian Agrarist Union;;;;Unión Agrarista Siciliana;;;;;;;;;;
GCO_agrarist;Agrarist Union of Kepnia;;;;Unión Agrarista de Kepnia;;;;;;;;;;
GEO_agrarist;Agrarist Union of Colchis;;;;Unión Agrarista de Cólquida;;;;;;;;;;
APA_agrarist;Union Agrarist Apache;;;;Unión Agrarista Apache;;;;;;;;;;
AQU_agrarist ;Agrarist State of Aquileia;;;;Estado Agrarista de Aquilea;;;;;;;;;;
ARA_agrarist;Agrarist Republic of Arabia;;;;República Agraria de Arabia;;;;;;;;;;
ARG_agrarist;United Syndicates of Mate;;;;Cooperativas Agrarias Unidas de Mate;;;;;;;;;;
ARK_agrarist;Agrarist Alliance of Arakan;;;;Alianza Agrarista de Arakan;;;;;;;;;;
ARL_agrarist;Agrarist Commonwealth of Ardabil;;;;Mancomunidad Agrarista de Ardabil;;;;;;;;;;
ARM_agrarist;Great Agrarian Coalition of Armenia;;;;Gran Coalición Agrarista de Armenia;;;;;;;;;;
ARN_agrarist;Agrarist Federation of Aragon;;;;Federación Agrarista de Aragón;;;;;;;;;;
ARO_agrarist;Agrarist Union of Aro;;;;Unión Agrarista de Aro;;;;;;;;;;
ARP_agrarist;Agrarist State of Arapaho;;;;Estado Agrarista de Arapaho;;;;;;;;;;
ARU_agrarist ;Agrarian Republic of the Arab Union;;;;República Agraria de la Unión Arabe;;;;;;;;;;
ARW_agrarist;United Agrarists of Arawak;;;;Agraristas Unidos de Arawak;;;;;;;;;;
ASH_agrarist ;Agrarian Alliance of Ashanti;;;;Alianza Agrarista de Ashanti;;;;;;;;;;
ASI_agrarist;Agrarian Federation of Assiniboine;;;;Federación Agrarista de Assiniboine;;;;;;;;;;
ASM_agrarist ;Grand Agrarian Coalition of Assam;;;;Gran Coalición Agraria de Assam;;;;;;;;;;
ASR_agrarist;Agrarist Commonwealth of Asir;;;;Mancomunidad Agrarista de Asir;;;;;;;;;;
AST_agrarist;Agrarian Union of Australia;;;;Unión Agrarista de Aodaliya;;;;;;;;;;
ASY_agrarist;Agrarian State of Assyria;;;;Estado Agrarista de Asiria;;;;;;;;;;
ATH_agrarist;Agrarian Republic of Athens;;;;República Agraria de Atenas;;;;;;;;;;
ATJ_agrarist;United Agrarists of Atjeh;;;;Agraristas Unidos de Atjeh;;;;;;;;;;
ATR_agrarist;Agrarian Alliance of Asturias;;;;Alianza Agrarista de Asturias;;;;;;;;;;
AUG_agrarist;Agrarian Federation of Augsburg;;;;Federación Agrarista de Augsburgo;;;;;;;;;;
AUR_agrarist ;Great Agrarian Coalition of Laessinia;;;;Gran Coalición Agraria de Laessinia;;;;;;;;;;
AUS_agrarist;Agrarian Commonwealth of Austria;;;;Mancomunidad Agrarista de Austria;;;;;;;;;;
AUV_agrarist ;Agrarian Union of Auvergne;;;;Unión Agrarista de Auvernia;;;;;;;;;;
AVA_agrarist;Agrarian State of Ava;;;;Estado Agrarista de Ava;;;;;;;;;;
AVI_agrarist;Agrarian Republic of Avennio;;;;República Agraria de Avennio;;;;;;;;;;
AWA_agrarist;United Agrarists of Awadh;;;;Agraristas Unidos de Awadh;;;;;;;;;;
AWS_agrarist;Agrarian Alliance of Awsa;;;;Alianza Agrarista de Awsa;;;;;;;;;;
AYD_agrarist;Agrarian Federation of Aydin;;;;Federación Agrarista de Aydin;;;;;;;;;;
AYR_agrarist ;Great Agrarian Coalition of Air;;;;Gran Coalición Agraria de Air;;;;;;;;;;
AZB_agrarist;Agrarian Commonwealth of Atropatene;;;;Mancomunidad Agrarista de Atropatene;;;;;;;;;;
AZT_agrarist ;Aztec Agrarian Union;;;;Unión Agrarista Azteca;;;;;;;;;;
BAB_agrarist ;Agrarian State of Babylon;;;;Estado Agrarista de Babilonia;;;;;;;;;;
BAD_agrarist ;Agrarian Republic of Baden;;;;República Agraria de Baden;;;;;;;;;;
BAL_agrarist ;United Agrarists of Bali;;;;Agraristas Unidos de Bali;;;;;;;;;;
BAN_agrarist ;Agrarian Alliance of Banat;;;;Alianza Agrarista de Banat;;;;;;;;;;
BAR_agrarist;Agrarian Federation of Frigg;;;;Federación Agrarista de Frigg;;;;;;;;;;
